년월,광역지자체명,기초지자체명,광역지자체 방문자 수,기초지자체 방문자 수
2023-03,충청남도,예산군,143135,4149
2023-03,충청남도,천안시,143135,36208
2023-03,충청남도,청양군,143135,1103
2023-03,충청남도,태안군,143135,17490
2023-03,충청남도,홍성군,143135,4374
2023-03,충청북도,괴산군,92177,4657
2023-03,충청북도,단양군,92177,1983
2023-03,충청북도,보은군,92177,2023
2023-03,충청북도,영동군,92177,2174
2023-03,충청북도,옥천군,92177,2854
2023-03,충청북도,음성군,92177,19571
2023-03,충청북도,제천시,92177,3477
2023-03,충청북도,증평군,92177,1996
2023-03,충청북도,진천군,92177,16042
2023-03,충청북도,청주시,92177,36084
2023-03,충청북도,충주시,92177,9971
2023-04,강원특별자치도,강릉시,247608,37828
2023-04,강원특별자치도,고성군,247608,16428
2023-04,강원특별자치도,동해시,247608,13096
2023-04,강원특별자치도,삼척시,247608,12532
2023-04,강원특별자치도,속초시,247608,36961
2023-04,강원특별자치도,양구군,247608,5322
2023-04,강원특별자치도,양양군,247608,21405
2023-04,강원특별자치도,영월군,247608,4098
2023-04,강원특별자치도,원주시,247608,27352
2023-04,강원특별자치도,인제군,247608,10775
2023-04,강원특별자치도,정선군,247608,5174
2023-04,강원특별자치도,철원군,247608,6962
2023-04,강원특별자치도,춘천시,247608,87197
2023-04,강원특별자치도,태백시,247608,2036
2023-04,강원특별자치도,평창군,247608,19866
2023-04,강원특별자치도,홍천군,247608,24937
2023-04,강원특별자치도,화천군,247608,1719
2023-04,강원특별자치도,횡성군,247608,13052
2023-04,경기도,가평군,1651725,78049
2023-04,경기도,고양시,1651725,140292
2023-04,경기도,과천시,1651725,14004
2023-04,경기도,광명시,1651725,30621
2023-04,경기도,광주시,1651725,43221
2023-04,경기도,구리시,1651725,21970
2023-04,경기도,군포시,1651725,22824
2023-04,경기도,김포시,1651725,91727
2023-04,경기도,남양주시,1651725,69433
2023-04,경기도,동두천시,1651725,17839
2023-04,경기도,부천시,1651725,75052
2023-04,경기도,성남시,1651725,119871
2023-04,경기도,수원시,1651725,151603
2023-04,경기도,시흥시,1651725,83586
2023-04,경기도,안산시,1651725,131233
2023-04,경기도,안성시,1651725,47087
2023-04,경기도,안양시,1651725,46143
2023-04,경기도,양주시,1651725,28264
2023-04,경기도,양평군,1651725,19138
2023-04,경기도,여주시,1651725,24935
2023-04,경기도,연천군,1651725,6883
2023-04,경기도,오산시,1651725,26152
2023-04,경기도,용인시,1651725,147842
2023-04,경기도,의왕시,1651725,23409
2023-04,경기도,의정부시,1651725,22989
2023-04,경기도,이천시,1651725,39051
2023-04,경기도,파주시,1651725,77017
2023-04,경기도,평택시,1651725,190987
2023-04,경기도,포천시,1651725,35118
2023-04,경기도,하남시,1651725,29989
2023-04,경기도,화성시,1651725,158892
2023-04,경상남도,거제시,499585,114625
2023-04,경상남도,거창군,499585,3537
2023-04,경상남도,고성군,499585,8375
2023-04,경상남도,김해시,499585,58690
2023-04,경상남도,남해군,499585,27271
2023-04,경상남도,밀양시,499585,21250
2023-04,경상남도,사천시,499585,12201
2023-04,경상남도,산청군,499585,4844
2023-04,경상남도,양산시,499585,34038
2023-04,경상남도,의령군,499585,2163
2023-04,경상남도,진주시,499585,20516
2023-04,경상남도,창녕군,499585,19417
2023-04,경상남도,창원시,499585,132387
2023-04,경상남도,통영시,499585,119726
2023-04,경상남도,하동군,499585,6386
2023-04,경상남도,함안군,499585,12903
2023-04,경상남도,함양군,499585,6016
2023-04,경상남도,합천군,499585,5057
2023-04,경상북도,경산시,361534,32159
2023-04,경상북도,경주시,361534,94576
2023-04,경상북도,고령군,361534,6940
2023-04,경상북도,구미시,361534,32324
2023-04,경상북도,김천시,361534,19432
2023-04,경상북도,문경시,361534,10223
2023-04,경상북도,봉화군,361534,6310
2023-04,경상북도,상주시,361534,14097
2023-04,경상북도,성주군,361534,15252
2023-04,경상북도,안동시,361534,16968
2023-04,경상북도,영덕군,361534,20700
2023-04,경상북도,영양군,361534,2223
2023-04,경상북도,영주시,361534,9149
2023-04,경상북도,영천시,361534,14414
2023-04,경상북도,예천군,361534,4459
2023-04,경상북도,울릉군,361534,24048
2023-04,경상북도,울진군,361534,21602
2023-04,경상북도,의성군,361534,5773
2023-04,경상북도,청도군,361534,6523
2023-04,경상북도,청송군,361534,2979
2023-04,경상북도,칠곡군,361534,25317
2023-04,경상북도,포항시,361534,70587
2023-04,광주광역시,광산구,92137,39996
2023-04,광주광역시,남구,92137,9986
2023-04,광주광역시,동구,92137,12924
2023-04,광주광역시,북구,92137,27311
2023-04,광주광역시,서구,92137,24603
2023-04,경상북도,군위군,158119,5896
2023-04,대구광역시,남구,158119,17415
2023-04,대구광역시,달서구,158119,33685
2023-04,대구광역시,달성군,158119,24182
2023-04,대구광역시,동구,158119,46891
2023-04,대구광역시,북구,158119,32574
2023-04,대구광역시,서구,158119,15611
2023-04,대구광역시,수성구,158119,25448
2023-04,대구광역시,중구,158119,31138
2023-04,대전광역시,대덕구,89222,13476
2023-04,대전광역시,동구,89222,29089
2023-04,대전광역시,서구,89222,23990
2023-04,대전광역시,유성구,89222,38634
2023-04,대전광역시,중구,89222,14092
2023-04,부산광역시,강서구,806265,243693
2023-04,부산광역시,금정구,806265,32318
2023-04,부산광역시,기장군,806265,108049
2023-04,부산광역시,남구,806265,123558
2023-04,부산광역시,동구,806265,145739
2023-04,부산광역시,동래구,806265,14731
2023-04,부산광역시,부산진구,806265,143108
2023-04,부산광역시,북구,806265,14542
2023-04,부산광역시,사상구,806265,37593
2023-04,부산광역시,사하구,806265,101149
2023-04,부산광역시,서구,806265,99493
2023-04,부산광역시,수영구,806265,66032
2023-04,부산광역시,연제구,806265,22416
2023-04,부산광역시,영도구,806265,127912
2023-04,부산광역시,중구,806265,177129
2023-04,부산광역시,해운대구,806265,199285
2023-04,서울특별시,강남구,3136446,617290
2023-04,서울특별시,강동구,3136446,39406
2023-04,서울특별시,강북구,3136446,26135
2023-04,서울특별시,강서구,3136446,244494
2023-04,서울특별시,관악구,3136446,64430
2023-04,서울특별시,광진구,3136446,97742
2023-04,서울특별시,구로구,3136446,109694
2023-04,서울특별시,금천구,3136446,51531
2023-04,서울특별시,노원구,3136446,32219
2023-04,서울특별시,도봉구,3136446,17234
2023-04,서울특별시,동대문구,3136446,113885
2023-04,서울특별시,동작구,3136446,89752
2023-04,서울특별시,마포구,3136446,605060
2023-04,서울특별시,서대문구,3136446,212464
2023-04,서울특별시,서초구,3136446,279647
2023-04,서울특별시,성동구,3136446,183171
2023-04,서울특별시,성북구,3136446,79299
2023-04,서울특별시,송파구,3136446,217560
2023-04,서울특별시,양천구,3136446,42357
2023-04,서울특별시,영등포구,3136446,282623
2023-04,서울특별시,용산구,3136446,509908
2023-04,서울특별시,은평구,3136446,47608
2023-04,서울특별시,종로구,3136446,729833
2023-04,서울특별시,중구,3136446,1419871
2023-04,서울특별시,중랑구,3136446,28762
2023-04,세종특별자치시,세종특별자치시,27566,27566
2023-04,울산광역시,남구,178569,55293
2023-04,울산광역시,동구,178569,54914
2023-04,울산광역시,북구,178569,79267
2023-04,울산광역시,울주군,178569,51022
2023-04,울산광역시,중구,178569,6436
2023-04,인천광역시,강화군,1413132,15593
2023-04,인천광역시,계양구,1413132,31910
2023-04,인천광역시,남동구,1413132,66119
2023-04,인천광역시,동구,1413132,7859
2023-04,인천광역시,미추홀구,1413132,39627
2023-04,인천광역시,부평구,1413132,53849
2023-04,인천광역시,서구,1413132,74781
2023-04,인천광역시,연수구,1413132,112339
2023-04,인천광역시,옹진군,1413132,145090
2023-04,인천광역시,중구,1413132,1050448
2023-04,전라남도,강진군,354446,2415
2023-04,전라남도,고흥군,354446,9366
2023-04,전라남도,곡성군,354446,1812
2023-04,전라남도,광양시,354446,44259
2023-04,전라남도,구례군,354446,2878
2023-04,전라남도,나주시,354446,14575
2023-04,전라남도,담양군,354446,5881
2023-04,전라남도,목포시,354446,22957
2023-04,전라남도,무안군,354446,9557
2023-04,전라남도,보성군,354446,6258
2023-04,전라남도,순천시,354446,19042
2023-04,전라남도,신안군,354446,84528
2023-04,전라남도,여수시,354446,112757
2023-04,전라남도,영광군,354446,15546
2023-04,전라남도,영암군,354446,25251
2023-04,전라남도,완도군,354446,43267
2023-04,전라남도,장성군,354446,4351
2023-04,전라남도,장흥군,354446,3975
2023-04,전라남도,진도군,354446,36062
2023-04,전라남도,함평군,354446,3621
2023-04,전라남도,해남군,354446,15407
2023-04,전라남도,화순군,354446,5922
2023-04,전북특별자치도,고창군,191901,11107
2023-04,전북특별자치도,군산시,191901,66991
2023-04,전북특별자치도,김제시,191901,8691
2023-04,전북특별자치도,남원시,191901,6506
2023-04,전북특별자치도,무주군,191901,3861
2023-04,전북특별자치도,부안군,191901,20918
2023-04,전북특별자치도,순창군,191901,1685
2023-04,전북특별자치도,완주군,191901,17173
2023-04,전북특별자치도,익산시,191901,26162
2023-04,전북특별자치도,임실군,191901,3007
2023-04,전북특별자치도,장수군,191901,2642
2023-04,전북특별자치도,전주시,191901,48850
2023-04,전북특별자치도,정읍시,191901,9594
2023-04,전북특별자치도,진안군,191901,2973
2023-04,제주특별자치도,서귀포시,400863,179123
2023-04,제주특별자치도,제주시,400863,340602
2023-04,충청남도,계룡시,297568,1677
2023-04,충청남도,공주시,297568,23037
2023-04,충청남도,금산군,297568,7268
2023-04,충청남도,논산시,297568,19010
2023-04,충청남도,당진시,297568,36575
2023-04,충청남도,보령시,297568,23105
2023-04,충청남도,부여군,297568,9914
2023-04,충청남도,서산시,297568,26558
2023-04,충청남도,서천군,297568,8595
2023-04,충청남도,아산시,297568,62343
2023-04,충청남도,예산군,297568,10158
2023-04,충청남도,천안시,297568,77933
2023-04,충청남도,청양군,297568,2802
2023-04,충청남도,태안군,297568,32524
2023-04,충청남도,홍성군,297568,10836
2023-04,충청북도,괴산군,197449,15375
2023-04,충청북도,단양군,197449,5961
2023-04,충청북도,보은군,197449,5283
2023-04,충청북도,영동군,197449,4973
2023-04,충청북도,옥천군,197449,8314
2023-04,충청북도,음성군,197449,44344
2023-04,충청북도,제천시,197449,10619
2023-04,충청북도,증평군,197449,4348
2023-04,충청북도,진천군,197449,27901
2023-04,충청북도,청주시,197449,66403
2023-04,충청북도,충주시,197449,24381
2023-05,강원특별자치도,강릉시,235564,29524
2023-05,강원특별자치도,고성군,235564,9136
2023-05,강원특별자치도,동해시,235564,12141
2023-05,강원특별자치도,삼척시,235564,12652
2023-05,강원특별자치도,속초시,235564,26198
2023-05,강원특별자치도,양구군,235564,6093
2023-05,강원특별자치도,양양군,235564,12598
2023-05,강원특별자치도,영월군,235564,5486
2023-05,강원특별자치도,원주시,235564,25962
2023-05,강원특별자치도,인제군,235564,10077
2023-05,강원특별자치도,정선군,235564,6680
2023-05,강원특별자치도,철원군,235564,8106
2023-05,강원특별자치도,춘천시,235564,64392
2023-05,강원특별자치도,태백시,235564,2190
2023-05,강원특별자치도,평창군,235564,24716
2023-05,강원특별자치도,홍천군,235564,27382
2023-05,강원특별자치도,화천군,235564,3486
2023-05,강원특별자치도,횡성군,235564,22022
2023-05,경기도,가평군,1735766,64984
2023-05,경기도,고양시,1735766,147534
2023-05,경기도,과천시,1735766,13360
2023-05,경기도,광명시,1735766,32530
2023-05,경기도,광주시,1735766,42907
2023-05,경기도,구리시,1735766,20512
2023-05,경기도,군포시,1735766,25512
2023-05,경기도,김포시,1735766,87845
2023-05,경기도,남양주시,1735766,64332
2023-05,경기도,동두천시,1735766,15256
2023-05,경기도,부천시,1735766,90307
2023-05,경기도,성남시,1735766,128302
2023-05,경기도,수원시,1735766,160164
2023-05,경기도,시흥시,1735766,99086
2023-05,경기도,안산시,1735766,157755
2023-05,경기도,안성시,1735766,51430
2023-05,경기도,안양시,1735766,50692
2023-05,경기도,양주시,1735766,28871
2023-05,경기도,양평군,1735766,22936
2023-05,경기도,여주시,1735766,24197
2023-05,경기도,연천군,1735766,6663
2023-05,경기도,오산시,1735766,30742
2023-05,경기도,용인시,1735766,143158
2023-05,경기도,의왕시,1735766,23632
2023-05,경기도,의정부시,1735766,24831
2023-05,경기도,이천시,1735766,36953
2023-05,경기도,파주시,1735766,80862
2023-05,경기도,평택시,1735766,192755
2023-05,경기도,포천시,1735766,35861
2023-05,경기도,하남시,1735766,29953
2023-05,경기도,화성시,1735766,167677
2023-05,경상남도,거제시,479465,113993
2023-05,경상남도,거창군,479465,4498
2023-05,경상남도,고성군,479465,8544
2023-05,경상남도,김해시,479465,54423
2023-05,경상남도,남해군,479465,29382
2023-05,경상남도,밀양시,479465,15984
2023-05,경상남도,사천시,479465,11305
2023-05,경상남도,산청군,479465,4424
2023-05,경상남도,양산시,479465,29802
2023-05,경상남도,의령군,479465,3031
2023-05,경상남도,진주시,479465,21798
2023-05,경상남도,창녕군,479465,19820
2023-05,경상남도,창원시,479465,120856
2023-05,경상남도,통영시,479465,119494
2023-05,경상남도,하동군,479465,6302
2023-05,경상남도,함안군,479465,10673
2023-05,경상남도,함양군,479465,6388
2023-05,경상남도,합천군,479465,5432
2023-05,경상북도,경산시,365247,29822
2023-05,경상북도,경주시,365247,89145
2023-05,경상북도,고령군,365247,6934
2023-05,경상북도,구미시,365247,37526
2023-05,경상북도,김천시,365247,20487
2023-05,경상북도,문경시,365247,10529
